3367193,200,3.8477,22.699,1.8167,Nozzle Nichrome Heater-1
3604044,200,5.8477,22.699,1.8167,Nozzle Nichrome Heater-1
3601395,200,5.8432,22.794,1.8167,Nozzle Nichrome Heater-1
3603749,200,4.2676,23.514,1.8167,Nozzle Nichrome Heater-1
3603758,200,4.3477,23.565,1.8167,Nozzle Nichrome Heater-1
3373371,200,5.3477,23.565,1.8167,Nozzle Nichrome Heater-1
3594755,200,4.4323,23.609,1.8167,Nozzle Nichrome Heater-1
3604131,200,4.8191,21.7,1.8664,Nozzle Nichrome Heater-1
3604130,200,4.9238,21.702,1.8664,Nozzle Nichrome Heater-1
3604144,200,4.7243,21.707,1.8664,Nozzle Nichrome Heater-1
3604119,200,5.0182,21.714,1.8664,Nozzle Nichrome Heater-1
3604145,200,4.6212,21.725,1.8664,Nozzle Nichrome Heater-1
3604118,200,5.1203,21.737,1.8664,Nozzle Nichrome Heater-1
3604154,200,4.5296,21.751,1.8664,Nozzle Nichrome Heater-1
3604107,200,5.2105,21.768,1.8664,Nozzle Nichrome Heater-1
3604097,200,5.4733,21.919,1.8664,Nozzle Nichrome Heater-1
3603655,200,4.1857,21.95,1.8664,Nozzle Nichrome Heater-1
3604086,200,5.5446,21.982,1.8664,Nozzle Nichrome Heater-1
3603666,200,4.1174,22.016,1.8664,Nozzle Nichrome Heater-1
3604085,200,5.6158,22.059,1.8664,Nozzle Nichrome Heater-1
3603667,200,4.05,22.096,1.8664,Nozzle Nichrome Heater-1
3604075,200,5.6732,22.135,1.8664,Nozzle Nichrome Heater-1
3603677,200,3.9963,22.175,1.8664,Nozzle Nichrome Heater-1
3604074,200,5.7276,22.224,1.8664,Nozzle Nichrome Heater-1
3603678,200,3.9461,22.267,1.8664,Nozzle Nichrome Heater-1
3604065,200,5.7688,22.31,1.8664,Nozzle Nichrome Heater-1
3603687,200,3.9091,22.354,1.8664,Nozzle Nichrome Heater-1
3604064,200,5.8045,22.409,1.8664,Nozzle Nichrome Heater-1
3603688,200,3.8782,22.454,1.8664,Nozzle Nichrome Heater-1
3604051,200,5.8278,22.501,1.8664,Nozzle Nichrome Heater-1
3603697,200,3.8593,22.548,1.8664,Nozzle Nichrome Heater-1
3603705,200,3.8593,22.851,1.8664,Nozzle Nichrome Heater-1
3549787,200,5.8278,22.898,1.8664,Nozzle Nichrome Heater-1
3603715,200,3.8782,22.944,1.8664,Nozzle Nichrome Heater-1
3549798,200,5.8045,22.99,1.8664,Nozzle Nichrome Heater-1
3603716,200,3.9091,23.044,1.8664,Nozzle Nichrome Heater-1
3549797,200,5.7688,23.089,1.8664,Nozzle Nichrome Heater-1
3603725,200,3.9461,23.132,1.8664,Nozzle Nichrome Heater-1
3549810,200,5.7276,23.174,1.8664,Nozzle Nichrome Heater-1
3603726,200,3.9963,23.224,1.8664,Nozzle Nichrome Heater-1
3549809,200,5.6732,23.264,1.8664,Nozzle Nichrome Heater-1
3603739,200,4.05,23.303,1.8664,Nozzle Nichrome Heater-1
3549824,200,5.6158,23.34,1.8664,Nozzle Nichrome Heater-1
3603740,200,4.1174,23.383,1.8664,Nozzle Nichrome Heater-1
3549823,200,5.5446,23.417,1.8664,Nozzle Nichrome Heater-1
3603748,200,4.1857,23.449,1.8664,Nozzle Nichrome Heater-1
3549835,200,5.4733,23.48,1.8664,Nozzle Nichrome Heater-1
3549845,200,5.2105,23.631,1.8664,Nozzle Nichrome Heater-1
3549890,200,4.5296,23.648,1.8664,Nozzle Nichrome Heater-1
3549858,200,5.1203,23.662,1.8664,Nozzle Nichrome Heater-1
3549880,200,4.6212,23.673,1.8664,Nozzle Nichrome Heater-1
3549857,200,5.0182,23.685,1.8664,Nozzle Nichrome Heater-1
3549881,200,4.7243,23.692,1.8664,Nozzle Nichrome Heater-1
3549868,200,4.9238,23.697,1.8664,Nozzle Nichrome Heater-1
3549867,200,4.8191,23.699,1.8664,Nozzle Nichrome Heater-1
3594802,200,5.2544,21.786,1.9161,Nozzle Nichrome Heater-1
3365003,200,4.3477,21.833,1.9161,Nozzle Nichrome Heater-1
3594795,200,5.3477,21.833,1.9161,Nozzle Nichrome Heater-1
3594787,200,5.4355,21.89,1.9161,Nozzle Nichrome Heater-1
3586901,200,3.8532,22.595,1.9161,Nozzle Nichrome Heater-1
3586908,200,3.8477,22.699,1.9161,Nozzle Nichrome Heater-1
3365222,200,5.8477,22.699,1.9161,Nozzle Nichrome Heater-1
3586916,200,3.8532,22.804,1.9161,Nozzle Nichrome Heater-1
3543170,200,5.4355,23.508,1.9161,Nozzle Nichrome Heater-1
3366151,200,4.3477,23.565,1.9161,Nozzle Nichrome Heater-1
3543163,200,5.3477,23.565,1.9161,Nozzle Nichrome Heater-1
3543154,200,5.2544,23.613,1.9161,Nozzle Nichrome Heater-1
3603475,200,4.441,21.786,1.9658,Nozzle Nichrome Heater-1
3603474,200,4.2599,21.89,1.9658,Nozzle Nichrome Heater-1
3601396,200,5.8422,22.595,1.9658,Nozzle Nichrome Heater-1
3601394,200,5.8422,22.804,1.9658,Nozzle Nichrome Heater-1
3594756,200,4.2599,23.508,1.9658,Nozzle Nichrome Heater-1
3594754,200,4.441,23.613,1.9658,Nozzle Nichrome Heater-1
3594817,200,4.8477,21.699,2.0155,Nozzle Nichrome Heater-1
3366142,200,4.7432,21.705,2.0155,Nozzle Nichrome Heater-1
3366143,200,4.9522,21.705,2.0155,Nozzle Nichrome Heater-1
3594825,200,4.6398,21.721,2.0155,Nozzle Nichrome Heater-1
3594811,200,5.0556,21.721,2.0155,Nozzle Nichrome Heater-1
3366141,200,4.5387,21.748,2.0155,Nozzle Nichrome Heater-1
3366144,200,5.1567,21.748,2.0155,Nozzle Nichrome Heater-1
3594803,200,5.2544,21.786,2.0155,Nozzle Nichrome Heater-1
3603476,200,4.3477,21.833,2.0155,Nozzle Nichrome Heater-1
3366145,200,5.3477,21.833,2.0155,Nozzle Nichrome Heater-1
3594796,200,5.4355,21.89,2.0155,Nozzle Nichrome Heater-1
3367192,200,4.1786,21.956,2.0155,Nozzle Nichrome Heater-1
3366146,200,5.5168,21.956,2.0155,Nozzle Nichrome Heater-1
3586886,200,4.1046,22.03,2.0155,Nozzle Nichrome Heater-1
3594788,200,5.5908,22.03,2.0155,Nozzle Nichrome Heater-1
3367191,200,4.0387,22.112,2.0155,Nozzle Nichrome Heater-1
3366147,200,5.6567,22.112,2.0155,Nozzle Nichrome Heater-1
3586894,200,3.9817,22.199,2.0155,Nozzle Nichrome Heater-1
3594780,200,5.7137,22.199,2.0155,Nozzle Nichrome Heater-1
3367190,200,3.9342,22.293,2.0155,Nozzle Nichrome Heater-1
3366148,200,5.7612,22.293,2.0155,Nozzle Nichrome Heater-1
3586902,200,3.8966,22.39,2.0155,Nozzle Nichrome Heater-1
3594774,200,5.7988,22.39,2.0155,Nozzle Nichrome Heater-1
3367189,200,3.8695,22.492,2.0155,Nozzle Nichrome Heater-1
3366149,200,5.8258,22.492,2.0155,Nozzle Nichrome Heater-1
3586909,200,3.8532,22.595,2.0155,Nozzle Nichrome Heater-1
3367188,200,3.8477,22.699,2.0155,Nozzle Nichrome Heater-1
3601405,200,5.8477,22.699,2.0155,Nozzle Nichrome Heater-1
3586917,200,3.8532,22.804,2.0155,Nozzle Nichrome Heater-1
3367187,200,3.8695,22.907,2.0155,Nozzle Nichrome Heater-1
3373362,200,5.8258,22.907,2.0155,Nozzle Nichrome Heater-1
3586922,200,3.8966,23.008,2.0155,Nozzle Nichrome Heater-1
3543193,200,5.7988,23.008,2.0155,Nozzle Nichrome Heater-1
3367186,200,3.9342,23.106,2.0155,Nozzle Nichrome Heater-1
3373363,200,5.7612,23.106,2.0155,Nozzle Nichrome Heater-1
3586928,200,3.9817,23.199,2.0155,Nozzle Nichrome Heater-1
3543185,200,5.7137,23.199,2.0155,Nozzle Nichrome Heater-1
3367185,200,4.0387,23.287,2.0155,Nozzle Nichrome Heater-1
3373364,200,5.6567,23.287,2.0155,Nozzle Nichrome Heater-1
3586936,200,4.1046,23.369,2.0155,Nozzle Nichrome Heater-1
3543179,200,5.5908,23.369,2.0155,Nozzle Nichrome Heater-1
3367184,200,4.1786,23.443,2.0155,Nozzle Nichrome Heater-1
3373365,200,5.5168,23.443,2.0155,Nozzle Nichrome Heater-1
3543171,200,5.4355,23.508,2.0155,Nozzle Nichrome Heater-1
3594757,200,4.3477,23.565,2.0155,Nozzle Nichrome Heater-1
3373366,200,5.3477,23.565,2.0155,Nozzle Nichrome Heater-1
3543164,200,5.2544,23.613,2.0155,Nozzle Nichrome Heater-1
3373370,200,4.5387,23.65,2.0155,Nozzle Nichrome Heater-1
3373367,200,5.1567,23.65,2.0155,Nozzle Nichrome Heater-1
3543140,200,4.6398,23.678,2.0155,Nozzle Nichrome Heater-1
3543155,200,5.0556,23.678,2.0155,Nozzle Nichrome Heater-1
3373369,200,4.7432,23.694,2.0155,Nozzle Nichrome Heater-1
3373368,200,4.9522,23.694,2.0155,Nozzle Nichrome Heater-1
3543147,200,4.8477,23.699,2.0155,Nozzle Nichrome Heater-1
3603468,200,4.441,21.786,2.0652,Nozzle Nichrome Heater-1
3603466,200,4.2599,21.89,2.0652,Nozzle Nichrome Heater-1
3601403,200,5.8422,22.595,2.0652,Nozzle Nichrome Heater-1
3601401,200,5.8422,22.804,2.0652,Nozzle Nichrome Heater-1
3594747,200,4.2599,23.508,2.0652,Nozzle Nichrome Heater-1
3594745,200,4.441,23.613,2.0652,Nozzle Nichrome Heater-1
3594875,200,4.8477,21.699,2.1149,Nozzle Nichrome Heater-1
3594882,200,4.7432,21.705,2.1149,Nozzle Nichrome Heater-1
3594874,200,4.9522,21.705,2.1149,Nozzle Nichrome Heater-1
3594883,200,4.6398,21.721,2.1149,Nozzle Nichrome Heater-1
3594868,200,5.0556,21.721,2.1149,Nozzle Nichrome Heater-1
3594889,200,4.5387,21.748,2.1149,Nozzle Nichrome Heater-1
3594867,200,5.1567,21.748,2.1149,Nozzle Nichrome Heater-1
3594861,200,5.2544,21.786,2.1149,Nozzle Nichrome Heater-1
3365004,200,4.3477,21.833,2.1149,Nozzle Nichrome Heater-1
3594860,200,5.3477,21.833,2.1149,Nozzle Nichrome Heater-1
3594852,200,5.4355,21.89,2.1149,Nozzle Nichrome Heater-1
3586941,200,4.1786,21.956,2.1149,Nozzle Nichrome Heater-1
3594851,200,5.5168,21.956,2.1149,Nozzle Nichrome Heater-1
3586946,200,4.1046,22.03,2.1149,Nozzle Nichrome Heater-1
3594845,200,5.5908,22.03,2.1149,Nozzle Nichrome Heater-1
3586947,200,4.0387,22.112,2.1149,Nozzle Nichrome Heater-1
3594844,200,5.6567,22.112,2.1149,Nozzle Nichrome Heater-1
3586952,200,3.9817,22.199,2.1149,Nozzle Nichrome Heater-1
3594838,200,5.7137,22.199,2.1149,Nozzle Nichrome Heater-1
3586953,200,3.9342,22.293,2.1149,Nozzle Nichrome Heater-1
3594837,200,5.7612,22.293,2.1149,Nozzle Nichrome Heater-1
3586961,200,3.8966,22.39,2.1149,Nozzle Nichrome Heater-1
3594831,200,5.7988,22.39,2.1149,Nozzle Nichrome Heater-1
3586962,200,3.8695,22.492,2.1149,Nozzle Nichrome Heater-1
3594830,200,5.8258,22.492,2.1149,Nozzle Nichrome Heater-1
3586968,200,3.8532,22.595,2.1149,Nozzle Nichrome Heater-1
3586969,200,3.8477,22.699,2.1149,Nozzle Nichrome Heater-1
3365221,200,5.8477,22.699,2.1149,Nozzle Nichrome Heater-1
3586977,200,3.8532,22.804,2.1149,Nozzle Nichrome Heater-1
3586978,200,3.8695,22.907,2.1149,Nozzle Nichrome Heater-1
3543256,200,5.8258,22.907,2.1149,Nozzle Nichrome Heater-1
3586983,200,3.8966,23.008,2.1149,Nozzle Nichrome Heater-1
3543255,200,5.7988,23.008,2.1149,Nozzle Nichrome Heater-1
3586984,200,3.9342,23.106,2.1149,Nozzle Nichrome Heater-1
3543249,200,5.7612,23.106,2.1149,Nozzle Nichrome Heater-1
3586990,200,3.9817,23.199,2.1149,Nozzle Nichrome Heater-1
3543248,200,5.7137,23.199,2.1149,Nozzle Nichrome Heater-1
3586991,200,4.0387,23.287,2.1149,Nozzle Nichrome Heater-1
3543242,200,5.6567,23.287,2.1149,Nozzle Nichrome Heater-1
3586996,200,4.1046,23.369,2.1149,Nozzle Nichrome Heater-1
3543241,200,5.5908,23.369,2.1149,Nozzle Nichrome Heater-1
3586997,200,4.1786,23.443,2.1149,Nozzle Nichrome Heater-1
3543234,200,5.5168,23.443,2.1149,Nozzle Nichrome Heater-1
3543233,200,5.4355,23.508,2.1149,Nozzle Nichrome Heater-1
3366152,200,4.3477,23.565,2.1149,Nozzle Nichrome Heater-1
3543227,200,5.3477,23.565,2.1149,Nozzle Nichrome Heater-1
3543226,200,5.2544,23.613,2.1149,Nozzle Nichrome Heater-1
3543197,200,4.5387,23.65,2.1149,Nozzle Nichrome Heater-1
3543218,200,5.1567,23.65,2.1149,Nozzle Nichrome Heater-1
3543203,200,4.6398,23.678,2.1149,Nozzle Nichrome Heater-1
3543217,200,5.0556,23.678,2.1149,Nozzle Nichrome Heater-1
3543204,200,4.7432,23.694,2.1149,Nozzle Nichrome Heater-1
3543211,200,4.9522,23.694,2.1149,Nozzle Nichrome Heater-1
3543210,200,4.8477,23.699,2.1149,Nozzle Nichrome Heater-1
3603469,200,4.441,21.786,2.1646,Nozzle Nichrome Heater-1
3603467,200,4.2599,21.89,2.1646,Nozzle Nichrome Heater-1
3601404,200,5.8422,22.595,2.1646,Nozzle Nichrome Heater-1
3601402,200,5.8422,22.804,2.1646,Nozzle Nichrome Heater-1
3594748,200,4.2599,23.508,2.1646,Nozzle Nichrome Heater-1
3594746,200,4.441,23.613,2.1646,Nozzle Nichrome Heater-1
3594884,200,4.8477,21.699,2.2143,Nozzle Nichrome Heater-1
3366133,200,4.7432,21.705,2.2143,Nozzle Nichrome Heater-1
3366134,200,4.9522,21.705,2.2143,Nozzle Nichrome Heater-1
3594890,200,4.6398,21.721,2.2143,Nozzle Nichrome Heater-1
3594876,200,5.0556,21.721,2.2143,Nozzle Nichrome Heater-1
3366132,200,4.5387,21.748,2.2143,Nozzle Nichrome Heater-1
3366135,200,5.1567,21.748,2.2143,Nozzle Nichrome Heater-1
3594869,200,5.2544,21.786,2.2143,Nozzle Nichrome Heater-1
3603470,200,4.3477,21.833,2.2143,Nozzle Nichrome Heater-1
3366136,200,5.3477,21.833,2.2143,Nozzle Nichrome Heater-1
3594862,200,5.4355,21.89,2.2143,Nozzle Nichrome Heater-1
3367183,200,4.1786,21.956,2.2143,Nozzle Nichrome Heater-1
3366137,200,5.5168,21.956,2.2143,Nozzle Nichrome Heater-1
3586948,200,4.1046,22.03,2.2143,Nozzle Nichrome Heater-1
3594853,200,5.5908,22.03,2.2143,Nozzle Nichrome Heater-1
3367182,200,4.0387,22.112,2.2143,Nozzle Nichrome Heater-1
3366138,200,5.6567,22.112,2.2143,Nozzle Nichrome Heater-1
3586954,200,3.9817,22.199,2.2143,Nozzle Nichrome Heater-1
3594846,200,5.7137,22.199,2.2143,Nozzle Nichrome Heater-1
3367181,200,3.9342,22.293,2.2143,Nozzle Nichrome Heater-1
3366139,200,5.7612,22.293,2.2143,Nozzle Nichrome Heater-1
3586963,200,3.8966,22.39,2.2143,Nozzle Nichrome Heater-1
3594839,200,5.7988,22.39,2.2143,Nozzle Nichrome Heater-1
3367180,200,3.8695,22.492,2.2143,Nozzle Nichrome Heater-1
3366140,200,5.8258,22.492,2.2143,Nozzle Nichrome Heater-1
3586970,200,3.8532,22.595,2.2143,Nozzle Nichrome Heater-1
3367179,200,3.8477,22.699,2.2143,Nozzle Nichrome Heater-1
3601414,200,5.8477,22.699,2.2143,Nozzle Nichrome Heater-1
3586979,200,3.8532,22.804,2.2143,Nozzle Nichrome Heater-1
3367178,200,3.8695,22.907,2.2143,Nozzle Nichrome Heater-1
3373353,200,5.8258,22.907,2.2143,Nozzle Nichrome Heater-1
3586985,200,3.8966,23.008,2.2143,Nozzle Nichrome Heater-1
3543257,200,5.7988,23.008,2.2143,Nozzle Nichrome Heater-1
3367177,200,3.9342,23.106,2.2143,Nozzle Nichrome Heater-1
3373354,200,5.7612,23.106,2.2143,Nozzle Nichrome Heater-1
3586992,200,3.9817,23.199,2.2143,Nozzle Nichrome Heater-1
3543250,200,5.7137,23.199,2.2143,Nozzle Nichrome Heater-1
3367176,200,4.0387,23.287,2.2143,Nozzle Nichrome Heater-1
3373355,200,5.6567,23.287,2.2143,Nozzle Nichrome Heater-1
3586998,200,4.1046,23.369,2.2143,Nozzle Nichrome Heater-1
3543243,200,5.5908,23.369,2.2143,Nozzle Nichrome Heater-1
3367175,200,4.1786,23.443,2.2143,Nozzle Nichrome Heater-1
3373356,200,5.5168,23.443,2.2143,Nozzle Nichrome Heater-1
3543235,200,5.4355,23.508,2.2143,Nozzle Nichrome Heater-1
3594749,200,4.3477,23.565,2.2143,Nozzle Nichrome Heater-1
3373357,200,5.3477,23.565,2.2143,Nozzle Nichrome Heater-1
3543228,200,5.2544,23.613,2.2143,Nozzle Nichrome Heater-1
3373361,200,4.5387,23.65,2.2143,Nozzle Nichrome Heater-1
3373358,200,5.1567,23.65,2.2143,Nozzle Nichrome Heater-1
3543205,200,4.6398,23.678,2.2143,Nozzle Nichrome Heater-1
3543219,200,5.0556,23.678,2.2143,Nozzle Nichrome Heater-1
3373360,200,4.7432,23.694,2.2143,Nozzle Nichrome Heater-1
3373359,200,4.9522,23.694,2.2143,Nozzle Nichrome Heater-1
3543212,200,4.8477,23.699,2.2143,Nozzle Nichrome Heater-1
3603459,200,4.441,21.786,2.2641,Nozzle Nichrome Heater-1
3603457,200,4.2599,21.89,2.2641,Nozzle Nichrome Heater-1
3601412,200,5.8422,22.595,2.2641,Nozzle Nichrome Heater-1
3601410,200,5.8422,22.804,2.2641,Nozzle Nichrome Heater-1
3594738,200,4.2599,23.508,2.2641,Nozzle Nichrome Heater-1
3594736,200,4.441,23.613,2.2641,Nozzle Nichrome Heater-1
3594941,200,4.8477,21.699,2.3138,Nozzle Nichrome Heater-1
3594948,200,4.7432,21.705,2.3138,Nozzle Nichrome Heater-1
3594940,200,4.9522,21.705,2.3138,Nozzle Nichrome Heater-1
3594949,200,4.6398,21.721,2.3138,Nozzle Nichrome Heater-1
3594933,200,5.0556,21.721,2.3138,Nozzle Nichrome Heater-1
3594956,200,4.5387,21.748,2.3138,Nozzle Nichrome Heater-1
3594932,200,5.1567,21.748,2.3138,Nozzle Nichrome Heater-1
3594926,200,5.2544,21.786,2.3138,Nozzle Nichrome Heater-1
3365005,200,4.3477,21.833,2.3138,Nozzle Nichrome Heater-1
3594925,200,5.3477,21.833,2.3138,Nozzle Nichrome Heater-1
3594917,200,5.4355,21.89,2.3138,Nozzle Nichrome Heater-1
3587003,200,4.1786,21.956,2.3138,Nozzle Nichrome Heater-1
3594916,200,5.5168,21.956,2.3138,Nozzle Nichrome Heater-1
3587010,200,4.1046,22.03,2.3138,Nozzle Nichrome Heater-1
3594910,200,5.5908,22.03,2.3138,Nozzle Nichrome Heater-1
3587011,200,4.0387,22.112,2.3138,Nozzle Nichrome Heater-1
3594909,200,5.6567,22.112,2.3138,Nozzle Nichrome Heater-1
3587017,200,3.9817,22.199,2.3138,Nozzle Nichrome Heater-1
3594902,200,5.7137,22.199,2.3138,Nozzle Nichrome Heater-1
3587018,200,3.9342,22.293,2.3138,Nozzle Nichrome Heater-1
3594901,200,5.7612,22.293,2.3138,Nozzle Nichrome Heater-1
3587026,200,3.8966,22.39,2.3138,Nozzle Nichrome Heater-1
3594896,200,5.7988,22.39,2.3138,Nozzle Nichrome Heater-1
3587027,200,3.8695,22.492,2.3138,Nozzle Nichrome Heater-1
3594895,200,5.8258,22.492,2.3138,Nozzle Nichrome Heater-1
3587033,200,3.8532,22.595,2.3138,Nozzle Nichrome Heater-1
3587034,200,3.8477,22.699,2.3138,Nozzle Nichrome Heater-1
3365220,200,5.8477,22.699,2.3138,Nozzle Nichrome Heater-1
3587042,200,3.8532,22.804,2.3138,Nozzle Nichrome Heater-1
3587043,200,3.8695,22.907,2.3138,Nozzle Nichrome Heater-1
3543326,200,5.8258,22.907,2.3138,Nozzle Nichrome Heater-1
3587049,200,3.8966,23.008,2.3138,Nozzle Nichrome Heater-1
3543325,200,5.7988,23.008,2.3138,Nozzle Nichrome Heater-1
3587050,200,3.9342,23.106,2.3138,Nozzle Nichrome Heater-1
3543319,200,5.7612,23.106,2.3138,Nozzle Nichrome Heater-1
3587058,200,3.9817,23.199,2.3138,Nozzle Nichrome Heater-1
3543318,200,5.7137,23.199,2.3138,Nozzle Nichrome Heater-1
3587059,200,4.0387,23.287,2.3138,Nozzle Nichrome Heater-1
3543311,200,5.6567,23.287,2.3138,Nozzle Nichrome Heater-1
3587064,200,4.1046,23.369,2.3138,Nozzle Nichrome Heater-1
3543310,200,5.5908,23.369,2.3138,Nozzle Nichrome Heater-1
3587065,200,4.1786,23.443,2.3138,Nozzle Nichrome Heater-1
3543302,200,5.5168,23.443,2.3138,Nozzle Nichrome Heater-1
3543301,200,5.4355,23.508,2.3138,Nozzle Nichrome Heater-1
3366153,200,4.3477,23.565,2.3138,Nozzle Nichrome Heater-1
3543294,200,5.3477,23.565,2.3138,Nozzle Nichrome Heater-1
3543293,200,5.2544,23.613,2.3138,Nozzle Nichrome Heater-1
3543263,200,4.5387,23.65,2.3138,Nozzle Nichrome Heater-1
3543285,200,5.1567,23.65,2.3138,Nozzle Nichrome Heater-1
3543269,200,4.6398,23.678,2.3138,Nozzle Nichrome Heater-1
3543284,200,5.0556,23.678,2.3138,Nozzle Nichrome Heater-1
3543270,200,4.7432,23.694,2.3138,Nozzle Nichrome Heater-1
3543278,200,4.9522,23.694,2.3138,Nozzle Nichrome Heater-1
3543277,200,4.8477,23.699,2.3138,Nozzle Nichrome Heater-1
3603460,200,4.441,21.786,2.3635,Nozzle Nichrome Heater-1
3603458,200,4.2599,21.89,2.3635,Nozzle Nichrome Heater-1
3601413,200,5.8422,22.595,2.3635,Nozzle Nichrome Heater-1
3601411,200,5.8422,22.804,2.3635,Nozzle Nichrome Heater-1
3594739,200,4.2599,23.508,2.3635,Nozzle Nichrome Heater-1
